,Unnamed: 0,DEPT,C1_OBMT,C2_OBMT,CDF_x,CTEM_x,DEVI,DTCO,DTSM,ED,GR_EDTC,GTEM_x,HAZI,HAZIM,ITT,ND,P1AZ,PR,RB,SDEV,SDEVM,SPHI,STIT_x,TENS_x,AF10,AF20,AF30,AF60,AF90,AO10,AO20,AO30,AO60,AO90,AT10,AT20,AT30,AT60,AT90,AFCO,AORT,AORX,ASFI,ATCO,CDF_y,CFTC,CNTC,CTEM_y,DCAL,DNPH,DPHZ,DPH8,DSOZ,ECGR,GDEV,GR,GTEM_y,HCAL,HDRA,HDRB,HGR,HMIN,HMNO,HNPO,HPRA,HTNP,NPHI,NPOR,PEF8,PEFZ,PXND_HILT,RHO8,RHOZ,RSOZ,RWA_HILT,RXO8,RXOZ,SP,SPAR,STIT_y,TENS_y,TNPH,Brittleness,facies
821,821.0,11085.0,9.5521,9.684,1618.2361,254.4943,0.2509,55.1379,102.1638,-1.7252,30.6398,32.0961,47.5489,61.9228,0.0198,-0.4599,175.5314,0.2945,127.9823,0.2515,0.3682,-0.0098,0.0,4697.0,75.7825,80.0168,75.3024,54.7815,47.0733,55.2607,52.762,46.4162,37.9176,34.8868,65.3214,66.6175,65.079,49.6187,40.5212,13.1957,35.9926,66.1175,-2048.3589,15.3089,849.645,3163.5754,4206.981,244.612,-0.1204,-0.0076,0.0137,-0.0085,0.0757,46.7746,0.0,46.0216,240.1769,8.6296,-0.0094,-0.15,43.0974,752.9158,672.2685,0.0633,0.2495,0.0564,0.0592,0.0586,4.593,4.7428,0.0523,2.7245,2.6866,0.0,0.0986,961.7813,808.0605,-2048.0,-2048.0,0.0,3794.0,0.0554,0.7574673968474056,clean
822,822.0,11085.5,9.5565,9.6666,1671.561,254.4943,0.2541,56.2918,102.2352,-1.7224,29.799,32.0944,48.0414,61.8293,0.0198,-0.4583,173.7181,0.2825,125.6793,0.2546,0.3725,0.0032,0.0,4752.0,80.4361,84.9614,79.3782,57.3846,49.8649,83.1746,68.3089,58.205,46.1318,41.9265,82.1708,72.1215,67.976,50.8506,42.7873,12.4322,43.6224,86.6225,-2047.6978,12.1698,852.1335,3488.6228,4415.5713,244.612,-0.098,-0.0073,0.0101,0.0121,0.0763,39.9188,0.0,39.2374,240.1769,8.652,-0.009,-0.1346,37.691,401.4742,357.5154,0.0436,0.2349,0.0484,0.0428,0.048,4.7997,4.7914,0.0452,2.6893,2.6927,0.0,0.0892,511.4536,680.7922,-2048.0,-2048.0,0.0,3877.0,0.0476,0.7330246496387468,clean
823,823.0,11086.0,9.5499,9.6637,1637.4331,254.4943,0.255,56.486,101.9713,-1.7195,31.812,32.0927,48.3765,61.9251,0.0197,-0.4568,173.1311,0.2787,124.7559,0.2555,0.3753,0.0054,0.0,4670.0,86.734,90.8222,84.4363,60.9345,53.3866,138.3631,116.4109,89.4168,69.5424,62.1233,95.0189,94.5493,88.8555,60.1217,50.3625,11.5295,52.9929,95.6777,-2047.011,10.5242,846.4456,3912.3308,4637.9541,244.612,-0.098,-0.007,0.0126,0.0033,0.0635,34.7795,0.0,34.1858,240.1769,8.652,-0.008,-0.1168,35.9157,493.869,440.2625,0.0391,0.2213,0.0374,0.0274,0.0328,4.9028,4.8835,0.0369,2.7044,2.6884,0.0,0.0722,629.8426,518.6967,-2048.0,-2048.0,0.0,3844.0,0.0381,0.7271488017327412,clean
824,824.0,11086.5,9.5511,9.6598,1603.6605,254.4943,0.2568,56.5085,102.0637,-1.7166,33.2549,32.091,48.9693,62.1455,0.0197,-0.4553,173.1159,0.279,124.1467,0.2573,0.3783,0.0056,0.0,4590.0,92.3177,96.9015,89.9025,65.2159,57.8694,102.6888,160.9026,129.6442,97.6512,87.7905,103.1301,113.5021,108.0945,71.7855,59.1291,10.8322,71.0073,117.9809,-2046.2294,9.6965,847.512,4306.5142,4810.8247,244.612,-0.098,-0.0067,0.0162,0.014,0.0419,38.1812,0.0,37.5295,240.1769,8.652,-0.0057,-0.0968,28.7116,423.8771,377.5793,0.0213,0.1572,0.0296,0.0239,0.0223,4.8366,4.9381,0.0298,2.6861,2.6822,0.0,0.0629,540.1597,667.8029,-2048.0,-2048.0,0.0,3854.0,0.0302,0.7255041804329965,clean
825,825.0,11087.0,9.5502,9.6855,1603.6605,254.4943,0.2585,56.4932,102.5964,-1.7137,36.4752,32.0893,49.7802,62.3181,0.0197,-0.4537,172.5094,0.2824,122.7306,0.259,0.3794,0.0055,0.0,4677.0,98.6625,105.5092,98.0254,71.0869,62.1874,92.4296,93.8133,104.2763,97.8222,82.7625,108.9971,107.0712,101.9865,71.9242,62.3128,10.1356,79.6179,103.4957,-2047.2384,9.1746,846.801,4415.875,4948.2124,244.612,-0.098,-0.0067,0.0313,0.0327,0.0622,37.477,0.0,36.8373,240.1769,8.652,-0.0072,-0.1022,49.0354,666.4901,594.865,0.0255,0.1998,0.0302,0.022,0.0351,5.1243,5.0868,0.0306,2.6541,2.6565,0.0018,0.0746,851.0376,865.481,-2048.0,-2048.0,0.0,3881.0,0.0306,0.7215010145449892,clean
826,826.0,11087.5,9.5485,9.6791,1720.2645,254.4943,0.2596,56.4212,102.883,-1.7108,35.4334,32.0876,50.5487,62.6451,0.0196,-0.4522,169.6101,0.285,119.0603,0.2601,0.3805,0.0047,0.0,4741.0,103.6324,110.6665,102.8251,75.8987,66.1941,108.637,102.8379,109.7879,105.0653,88.3449,107.6514,104.9059,101.515,76.8131,66.4322,9.6495,87.8222,106.2109,-2047.9703,9.2892,844.668,4510.4844,4969.5576,244.612,-0.0755,-0.0067,0.035,0.0253,0.0457,42.3815,0.0,41.6171,240.1769,8.6745,-0.0048,-0.0967,34.0979,1132.2153,1013.2545,0.022,0.1412,0.0283,0.0209,0.0272,5.0243,5.1162,0.0313,2.6667,2.6501,0.0,0.0862,1498.3153,1143.7418,-2048.0,-2048.0,0.0,3897.0,0.0284,0.722299143317486,clean
827,827.0,11088.0,9.5536,9.6822,1705.6891,254.4943,0.2595,56.4586,103.2759,-1.7078,35.6502,32.0859,51.0752,62.8202,0.0196,-0.4507,168.4596,0.2869,117.3829,0.26,0.3807,0.0051,0.0,4729.0,104.3291,114.3373,107.0194,80.5125,69.6301,97.3388,102.7937,105.3155,93.0805,79.8395,107.1182,109.4448,110.7492,82.0266,71.3523,9.5851,91.114,98.6683,-2047.7523,9.3355,852.8445,4504.3911,4933.5469,244.612,-0.0755,-0.0066,0.0351,0.0312,0.0451,38.9924,0.0,38.2891,240.1769,8.6745,-0.0017,-0.086,42.7593,1001.4478,894.8546,0.026,0.105,0.0277,0.0179,0.0223,5.1061,5.1328,0.031,2.6566,2.6499,0.0,0.0876,1280.2427,1089.7301,-2048.0,-2048.0,0.0,3884.0,0.0277,0.7220544142648884,clean
828,828.0,11088.5,9.5495,9.6899,1666.5841,254.4943,0.2589,56.5378,103.4711,-1.7049,32.5917,32.0842,51.928,62.8996,0.0196,-0.4492,168.3389,0.2872,116.4135,0.2594,0.3825,0.0059,0.0,4705.0,101.2808,117.7011,110.7042,84.674,72.5348,93.3658,117.6287,120.8266,107.0202,91.97,100.355,119.9066,116.8747,88.1897,75.0239,9.8735,98.4968,101.865,-2049.0154,9.9646,850.356,4566.1387,4941.9863,244.612,-0.0867,-0.0066,0.0337,0.0396,0.0144,41.104,0.0,40.3825,240.1769,8.6633,0.0016,-0.0657,37.7279,666.3751,594.7617,0.0321,-0.0044,0.0264,0.0187,0.0282,5.0244,5.037,0.0296,2.6423,2.6524,0.0,0.086,850.8898,1212.3413,-2048.0,-2048.0,0.0,3837.0,0.0262,0.7211205695407444,clean
829,829.0,11089.0,9.5477,9.6696,1632.8115,254.4943,0.2599,56.5812,103.2067,-1.7019,32.413,32.0824,52.3941,62.8472,0.0196,-0.4477,168.1976,0.2851,115.8056,0.2605,0.3862,0.0064,0.0,4680.0,98.3876,120.6079,114.1034,88.5587,74.9752,90.6277,125.6712,117.7577,102.6662,89.4998,96.5696,124.3159,122.2195,92.7875,77.6951,10.1639,96.5938,98.6415,-2049.187,10.3552,844.3125,4441.103,4860.7217,244.612,-0.0755,-0.0066,0.0375,0.0378,0.0061,39.8195,0.0,39.1013,240.1769,8.6745,0.0028,-0.0487,40.3557,887.2158,804.4556,0.0259,-0.064,0.0273,0.0202,0.0276,4.9038,4.9658,0.0321,2.6453,2.6458,0.0,0.0997,1643.9957,986.569,-2048.0,-2048.0,0.0,3820.0,0.0276,0.7183753527960913,clean
830,830.0,11089.5,9.546,9.6867,1661.9625,254.4943,0.2613,56.4314,102.7339,-1.6989,28.2331,32.0807,53.0074,63.0573,0.0195,-0.4461,166.8864,0.2839,113.8808,0.2618,0.3885,0.0048,0.0,4720.0,97.7341,120.6804,114.1448,90.4333,76.0903,97.8901,110.8829,108.2598,92.7228,82.0598,95.2707,115.9244,117.2022,92.7089,77.3758,10.2318,92.1026,97.26,-2049.155,10.4964,845.379,4330.2017,4784.0396,244.612,-0.0755,-0.0067,0.0453,0.0441,0.0,42.2589,0.0,41.4967,240.1769,8.6745,0.0021,-0.045,38.8682,343.9432,324.2614,0.0232,-0.1123,0.0283,0.0205,0.026,4.9199,4.8976,0.0365,2.6346,2.6326,0.0287,0.1227,846.0497,1269.0941,-2048.0,-2048.0,0.0,3791.0,0.0288,0.7181925525054125,clean
831,831.0,11090.0,9.5487,9.6686,1705.6891,254.4943,0.2636,55.0316,102.1452,-1.6959,27.5444,32.079,53.8722,63.2407,0.0195,-0.4446,165.3398,0.2955,111.4682,0.2642,0.3924,-0.011,0.0,4675.0,95.4907,121.8499,114.6021,92.0563,78.273,96.9194,133.5318,118.5338,95.5139,84.7756,95.484,118.8817,115.4197,93.0762,77.3416,10.4722,89.3619,92.8536,-2048.5806,10.473,846.09,4265.8711,4746.7002,244.612,-0.098,-0.0067,0.0501,0.0538,0.0,45.2103,0.0,44.4386,240.1769,8.652,0.0019,-0.0533,44.9141,698.1174,633.1336,0.0457,-0.079,0.0296,0.0231,0.0353,5.1192,4.8934,0.0393,2.6181,2.6243,0.0178,0.1383,1210.3499,927.9867,-2048.0,-2048.0,0.0,3832.0,0.0297,0.7465916704298876,clean
832,832.0,11090.5,9.5468,9.6822,1656.9856,254.4943,0.2648,54.6037,101.5736,-1.6928,23.0174,32.0773,54.5035,63.4107,0.0195,-0.443,164.9964,0.2968,110.495,0.2654,0.3984,-0.016,0.0,4573.0,94.306,121.8787,115.5082,94.2536,80.3971,94.2167,115.6727,106.6318,95.4184,85.1085,92.4618,118.1406,114.5284,95.4693,78.3733,10.6038,91.164,90.1756,-2048.7788,10.8153,844.3125,4258.0415,4750.2822,244.612,-0.0755,-0.0067,0.0479,0.0479,0.0041,45.3634,0.0,44.5452,240.1769,8.6745,0.003,-0.0612,50.5257,658.2169,592.5253,0.0178,-0.0457,0.0303,0.0227,0.0315,4.7218,4.8832,0.0384,2.628,2.6281,0.0052,0.1347,970.9547,1066.3049,-2048.0,-2048.0,0.0,3837.0,0.0301,0.7562691479443433,clean
833,833.0,11091.0,9.5739,9.6877,1642.41,254.4943,0.2682,53.5519,100.9891,-1.6897,23.3693,32.0756,55.539,63.5576,0.0194,-0.4415,164.4275,0.3044,108.8875,0.2687,0.4028,-0.0286,0.0,4656.0,94.1479,122.7795,116.2049,96.5946,82.7493,90.6917,109.6051,105.7349,93.945,84.5433,94.1619,119.9539,116.4503,96.2418,80.6449,10.6216,94.5064,89.4918,-2047.7419,10.62,847.8676,4315.5142,4752.1519,244.612,-0.098,-0.0067,0.0436,0.0357,0.019,42.8657,0.0,42.1341,240.1769,8.652,0.0068,-0.059,39.5245,837.8087,748.2987,0.0237,0.0264,0.0287,0.0274,0.0304,4.9658,4.9406,0.0355,2.6489,2.6354,0.0012,0.119,1070.5603,1112.927,-2048.0,-2048.0,0.0,3802.0,0.0284,0.7801901521784413,clean
834,834.0,11091.5,9.5662,9.6832,1666.5841,254.4943,0.2671,53.5212,100.7649,-1.6865,23.1876,32.0739,56.6184,63.7029,0.0194,-0.4399,163.254,0.3035,106.638,0.2677,0.4065,-0.0289,0.0,4664.0,94.61,124.4529,118.0727,98.799,86.2184,102.7161,145.3492,124.7481,104.1421,94.0411,94.6569,126.8726,123.644,100.6449,85.443,10.5697,104.0291,91.8404,-2047.9449,10.5645,841.113,4343.3618,4893.3701,244.612,-0.098,-0.0068,0.0338,0.0291,0.0415,39.7375,0.0,39.0592,240.1769,8.652,0.0125,-0.0313,37.6776,1517.7172,1357.3306,0.0318,0.0447,0.0316,0.025,0.0318,4.8761,4.9681,0.0322,2.6602,2.6522,0.0,0.1078,1946.9584,1018.7874,-2048.0,-2048.0,0.0,3832.0,0.0313,0.7845537260050266,clean
835,835.0,11092.0,9.5468,9.6864,1627.8346,254.4943,0.2724,54.3137,100.7405,-1.6833,25.4446,32.0722,57.0214,63.7424,0.0194,-0.4384,162.913,0.2951,105.8903,0.273,0.4112,-0.0194,0.0,4501.0,95.9797,126.9344,121.0642,101.3373,92.2099,85.863,121.6391,111.0934,99.9039,90.0594,89.5084,119.6173,118.1191,98.6706,85.7021,10.4189,100.756,85.8461,-2048.0183,11.1721,839.3355,4485.0469,4972.6904,244.612,-0.0755,-0.0067,0.0257,0.0226,0.0593,40.6914,0.0,39.9575,240.1769,8.6745,0.0171,-0.0049,39.7631,726.0054,648.1673,0.0335,0.0754,0.0295,0.0246,0.0327,4.9723,4.9764,0.0291,2.6713,2.6661,0.0,0.0853,927.299,1309.4877,-2048.0,-2048.0,0.0,3852.0,0.0292,0.7704033737759719,clean
836,836.0,11092.5,9.5746,9.6855,1642.41,254.4943,0.2757,54.3593,100.4855,-1.6801,25.3543,32.0705,57.5735,63.9733,0.0194,-0.4368,161.6595,0.2931,104.0842,0.2763,0.4155,-0.0189,0.0,4688.0,98.7203,132.5901,126.9025,105.3365,97.5135,78.8328,102.253,96.6423,89.955,82.6114,89.512,115.9573,113.4255,101.311,86.0501,10.1296,92.2068,80.5032,-2048.0098,11.1717,837.558,4613.0625,5089.9331,244.612,-0.0755,-0.0067,0.0259,0.015,0.0444,40.4259,0.0,39.6968,240.1769,8.6745,0.0117,-0.0142,42.2193,1231.8848,1118.8445,0.0129,0.0573,0.0281,0.0201,0.0216,5.2518,4.8865,0.0285,2.6843,2.6657,0.005,0.0748,2769.0249,1230.4628,-2048.0,-2048.0,0.0,3861.0,0.0285,0.7691784634497509,clean
837,837.0,11093.0,9.5543,9.6889,1661.9625,254.4943,0.2786,54.4059,100.3279,-1.6768,23.0987,32.0688,58.2084,64.1418,0.0193,-0.4352,160.5144,0.2917,102.3057,0.2793,0.4202,-0.0183,0.0,4524.0,103.6332,140.9529,134.8329,111.5715,102.699,101.8823,129.3952,126.0347,119.8505,107.1498,103.6333,132.0983,131.616,109.9169,99.5618,9.6494,119.9736,93.5234,-2047.7419,9.6494,843.957,4927.2935,5263.0615,244.612,-0.0417,-0.0065,0.0329,0.0109,0.0596,36.6684,0.0,35.9539,240.1769,8.7083,0.0054,-0.0601,37.0502,762.1711,698.8837,0.0372,0.1283,0.024,0.0168,0.0296,4.7113,4.8983,0.0282,2.6914,2.6538,0.0313,0.0957,1849.1809,1962.3557,-2048.0,-2048.0,0.0,3881.0,0.0245,0.7654364591325303,clean
838,838.0,11093.5,9.576,9.691,1622.8575,254.4943,0.2858,54.4401,100.3007,-1.6735,23.0116,32.0671,58.9867,64.1265,0.0193,-0.4336,160.0576,0.2912,101.0738,0.2865,0.4231,-0.0179,0.0,4565.0,109.4466,151.7274,144.9222,118.3569,108.7215,136.9451,185.8573,203.5046,208.4262,172.9228,114.023,152.3201,154.911,111.0658,110.0003,9.1369,197.3863,129.1295,-2047.0867,8.7702,852.8445,5298.4937,5432.5269,244.612,-0.008,-0.0064,0.0407,0.0094,0.0637,31.7704,0.0,31.1056,240.1769,8.742,-0.0003,-0.1113,28.7451,727.59,666.5845,0.0198,0.1774,0.0192,0.0143,0.0242,4.6928,4.9604,0.0293,2.694,2.6404,0.0166,0.1693,1668.6393,1660.5149,-2048.0,-2048.0,0.0,3852.0,0.0197,0.7617155615506408,clean
839,839.0,11094.0,9.5507,9.6852,1656.9856,254.4943,0.289,53.488,100.1713,-1.6702,24.5808,32.0653,59.6853,64.3332,0.0193,-0.432,158.6546,0.3006,98.971,0.2897,0.4259,-0.0294,0.0,4577.0,115.6129,163.4347,156.1993,126.6085,115.5464,123.8375,158.8519,161.8762,157.7363,136.3569,126.9461,166.3258,163.3879,129.5435,119.4548,8.6496,158.1543,110.8696,-2047.9943,7.8774,858.888,5552.5786,5504.0415,244.612,-0.0305,-0.0062,0.0392,0.0412,0.0637,27.7332,0.0,27.1795,240.1769,8.7195,-0.0006,-0.127,27.502,1326.6273,1186.0868,0.0007,0.2049,0.0158,0.0123,0.0092,5.1255,5.0431,0.0264,2.6396,2.6429,0.0229,0.1105,1696.9183,1686.5476,-2048.0,-2048.0,0.0,3840.0,0.0159,0.7833092056641633,clean
840,840.0,11094.5,9.5573,9.687,1671.561,254.4943,0.295,53.42,100.0833,-1.6669,24.2321,32.0636,60.2713,64.5096,0.0193,-0.4304,157.6208,0.3008,97.3503,0.2957,0.4276,-0.0302,0.0,4598.0,120.424,172.4842,165.8244,134.8977,119.4974,124.2624,173.1524,176.7537,173.3676,149.9054,123.0795,170.2115,173.5867,136.8262,125.8643,8.304,171.977,106.1992,-2047.4829,8.1248,853.2,5614.4751,5570.0947,244.612,-0.008,-0.0062,0.0368,0.0317,0.0259,28.4539,0.0,27.8584,240.1769,8.742,-0.0001,-0.1136,25.1084,678.9823,623.913,0.0099,0.1192,0.0159,0.0133,0.0117,5.0197,5.023,0.0254,2.6558,2.647,0.0284,0.1107,1625.0431,1541.293,-2048.0,-2048.0,0.0,3880.0,0.016,0.7856986244389326,clean
841,841.0,11095.0,9.5516,9.6839,1622.8575,254.4943,0.3006,53.2461,99.9077,-1.6635,25.365,32.0619,60.5036,64.6085,0.0192,-0.4288,157.0103,0.3016,96.5063,0.3013,0.4315,-0.0323,0.0,4597.0,123.1349,177.3302,171.2917,142.6079,121.8988,127.1083,179.3298,188.9589,164.9281,142.5107,122.7451,178.4671,168.8188,138.3896,124.0475,8.1212,164.216,100.8204,-2048.1919,8.147,847.1566,5460.0962,5618.1328,244.612,-0.008,-0.0064,0.0489,0.0298,0.0023,29.7227,0.0,29.1007,240.1769,8.742,-0.0004,-0.1042,32.0291,279.4152,276.9028,0.0125,0.0469,0.0202,0.0129,0.0188,4.8955,5.0591,0.0333,2.6591,2.6264,0.0298,0.1818,1449.7072,1231.5227,-2048.0,-2048.0,0.0,3819.0,0.02,0.7849251402187217,clean
842,842.0,11095.5,9.57,9.6694,1637.4331,254.4943,0.3063,53.348,99.7445,-1.6601,25.4484,32.0602,60.5801,64.7341,0.0192,-0.4272,156.4497,0.2997,95.8676,0.3071,0.4376,-0.0311,0.0,4548.0,123.5424,179.2622,172.9085,145.5308,123.2604,124.5278,171.9164,175.0886,155.9422,135.9936,124.0638,175.0807,173.4945,147.3166,126.7509,8.0944,156.8624,99.0907,-2048.4597,8.0604,858.177,5439.4673,5570.4229,244.612,-0.0305,-0.0064,0.0431,0.0338,0.0449,29.0832,0.0,28.5026,240.1769,8.7195,0.0185,-0.0628,33.4696,767.548,688.0526,0.0199,0.032,0.0197,0.0141,0.0235,5.0493,5.1916,0.0303,2.6522,2.6364,0.0191,0.1437,1055.5752,1336.1188,-2048.0,-2048.0,0.0,3852.0,0.0195,0.7849431769977585,clean
843,843.0,11096.0,9.5609,9.6822,1647.3871,254.4943,0.3119,54.4002,99.7287,-1.6566,25.8872,32.0585,60.7375,64.6645,0.0192,-0.4255,155.2916,0.2882,94.5558,0.3127,0.4414,-0.0184,0.0,4566.0,122.251,176.0181,168.1279,143.2231,119.3294,133.7456,170.8543,183.2182,160.9915,140.3386,127.6451,180.8487,184.2856,154.7258,131.706,8.1799,159.8263,101.7942,-2048.4395,7.8342,850.0005,5404.1875,5540.7793,244.612,-0.053,-0.0063,0.0334,0.0604,0.0793,30.3621,0.0,29.7851,240.1769,8.697,0.0338,-0.0394,23.3253,773.5765,704.6926,0.0097,0.0434,0.0199,0.0126,0.0201,5.707,5.2976,0.0259,2.6067,2.6529,0.0187,0.1069,1555.1901,1406.0293,-2048.0,-2048.0,0.0,3844.0,0.0197,0.7649034590835994,clean
844,844.0,11096.5,9.5585,9.6842,1652.0085,254.4943,0.319,54.4032,99.8239,-1.6531,23.9126,32.0568,60.8042,64.793,0.0191,-0.4239,154.3295,0.2887,93.5251,0.3199,0.4467,-0.0183,0.0,4547.0,118.9828,167.7598,159.1673,137.3663,114.1248,127.1255,170.1108,171.6992,158.4076,138.254,127.6457,175.2328,172.4451,149.475,124.7027,8.4046,156.0232,103.6808,-2048.3376,7.8342,838.6245,5432.9546,5459.4326,244.612,-0.0305,-0.0063,0.0095,0.0041,0.0924,31.6125,0.0,30.9813,240.1769,8.7195,0.041,-0.0305,33.5188,608.0905,560.3542,0.0273,0.0539,0.0174,0.0148,0.016,5.3265,5.2659,0.0173,2.7031,2.6938,0.0204,0.0465,1458.7224,1218.1853,-2048.0,-2048.0,0.0,3873.0,0.0174,0.7739248246982461,clean
845,845.0,11097.0,9.5809,9.6705,1613.259,254.4943,0.3253,54.3397,100.0692,-1.6496,22.6959,32.0551,60.6363,64.9594,0.0191,-0.4222,154.1394,0.2909,93.4999,0.3261,0.4516,-0.0191,0.0,4523.0,113.7173,156.5925,148.2556,128.8337,107.9545,116.1421,149.1959,142.5726,151.2534,133.3581,117.2344,153.4475,154.5564,135.0533,113.0546,8.7937,144.4334,109.0172,-2048.0701,8.5299,835.425,5322.8618,5502.5205,244.612,-0.0755,-0.0064,0.0095,-0.0062,0.0497,34.8649,0.0,34.236,240.1769,8.6745,0.0224,-0.0847,34.9962,542.5316,488.5672,0.0201,0.06,0.0207,0.0138,0.0186,5.0068,5.15,0.0204,2.7205,2.6938,0.0314,0.0598,790.4361,1106.1643,-2048.0,-2048.0,0.0,3837.0,0.0206,0.77553942025495,clean
846,846.0,11097.5,9.5853,9.6842,1613.259,254.4943,0.331,54.4468,101.0133,-1.646,22.2545,32.0534,60.9189,65.3847,0.0191,-0.4206,153.3548,0.2953,92.4392,0.3319,0.4537,-0.0178,0.0,4689.0,105.6336,143.5539,136.5973,119.4156,99.5128,113.2706,137.1759,132.3889,124.7229,112.115,109.3992,142.793,139.8139,121.6043,102.2982,9.4667,119.8447,103.5519,-2048.7764,9.1408,843.957,5265.3442,5423.3286,244.612,-0.0867,-0.0064,0.0126,-0.0006,0.0366,37.7094,0.0,37.0475,240.1769,8.6633,0.0047,-0.1338,32.9229,124.1962,142.773,0.0167,0.0991,0.0203,0.0163,0.0255,4.9985,5.0949,0.0201,2.711,2.6884,0.0292,0.0483,1370.1891,957.7869,-2048.0,-2048.0,0.0,3803.0,0.0202,0.7724067292005835,clean
847,847.0,11098.0,9.584,9.6832,1652.0085,254.4943,0.3366,54.4246,102.1313,-1.6424,20.7342,32.0517,61.0488,65.2915,0.0191,-0.4189,151.935,0.3017,90.8868,0.3375,0.4582,-0.0181,0.0,4629.0,98.9657,131.149,125.6046,110.0829,95.2437,106.6626,154.5986,126.9082,108.8385,99.745,99.2958,132.2461,123.2037,107.7722,91.5591,10.1045,104.649,96.6352,-2047.7184,10.0709,836.847,5111.5601,5376.0986,244.612,-0.1204,-0.0064,0.0134,0.0055,0.0213,37.5317,0.0,36.9275,240.1769,8.6296,-0.0037,-0.1507,43.064,259.2158,254.9391,0.0188,0.1116,0.0228,0.0144,0.0145,4.9539,5.0626,0.0225,2.7006,2.6871,0.0406,0.0528,962.9881,1191.3142,-2048.0,-2048.0,0.0,3820.0,0.0227,0.7728416738572705,clean
848,848.0,11098.5,9.6267,9.6618,1608.2821,254.4943,0.3402,54.5094,103.5414,-1.6388,20.9053,32.05,61.1973,65.3983,0.019,-0.4172,151.814,0.3083,90.6171,0.3412,0.4609,-0.0171,0.0,4596.0,93.1461,122.427,117.3449,103.2418,90.8516,92.794,120.4349,106.3486,90.2301,83.6235,93.6926,121.3819,115.1695,100.0261,85.0426,10.7358,89.0798,91.0089,-2047.8835,10.6732,826.182,5107.6563,5305.8677,244.612,-0.1204,-0.0064,0.0111,0.0011,0.0213,35.4395,0.0,34.869,240.1769,8.6296,-0.0044,-0.1426,35.0196,610.7139,548.5696,0.0341,0.1167,0.021,0.0169,0.0269,5.0819,5.0457,0.021,2.7081,2.6911,0.0139,0.0393,863.0085,819.0977,-2048.0,-2048.0,0.0,3791.0,0.0213,0.7717883487829338,clean
849,849.0,11099.0,9.5792,9.6588,1598.6836,254.4943,0.3444,54.7915,103.8864,-1.6351,22.5643,32.0482,61.3705,65.3937,0.019,-0.4156,151.3623,0.3073,89.9904,0.3454,0.4628,-0.0138,0.0,4631.0,87.7201,113.7381,110.7284,98.2595,87.5591,87.146,103.3222,93.9949,82.6283,77.0391,84.8345,108.5254,106.1748,93.206,79.451,11.3999,84.8215,85.741,-2048.1409,11.7877,825.1155,5014.3813,5322.2104,244.612,-0.0755,-0.0065,0.0044,0.0044,0.0,32.7686,0.0,32.1775,240.1769,8.6745,-0.0033,-0.124,26.9218,587.6935,524.2947,0.0343,0.0981,0.0235,0.0157,0.0254,5.0033,5.0255,0.0231,2.7025,2.7024,0.0173,0.0454,750.0704,925.4962,-2048.0,-2048.0,0.0,3814.0,0.0237,0.7684022592610269,clean
850,850.0,11099.5,9.5865,9.6608,1642.41,254.4943,0.3475,54.9033,103.7164,-1.6315,24.622,32.0465,61.268,65.4323,0.019,-0.4139,149.7027,0.3053,88.4343,0.3485,0.4665,-0.0125,0.0,4692.0,84.2165,106.7367,105.5738,94.9933,85.9033,79.7754,101.64,98.1084,89.9936,83.3436,82.5221,103.2993,104.1691,92.5448,77.9246,11.8742,90.845,81.5443,-2048.3389,12.118,831.8701,5126.7251,5281.5679,244.612,-0.098,-0.0063,0.003,-0.0011,0.033,31.4315,0.0,30.895,240.1769,8.652,-0.0024,-0.119,34.9862,454.2727,425.8371,0.0043,0.1646,0.02,0.0174,0.0222,4.9017,5.1601,0.0198,2.7118,2.7049,0.0128,0.0356,1304.2107,634.3992,-2048.0,-2048.0,0.0,3819.0,0.0203,0.7666790430624407,clean
851,851.0,11100.0,9.5874,9.6603,1647.3871,254.4943,0.3541,55.0325,102.9985,-1.6278,25.4971,32.0448,61.1592,65.5582,0.019,-0.4122,148.8795,0.3002,87.7234,0.3551,0.4693,-0.011,0.0,4596.0,81.8517,102.1008,103.16,93.3665,84.5904,78.8106,108.2553,104.1534,99.6241,91.5852,81.8094,100.6739,102.1589,92.0016,77.2709,12.2172,97.0142,78.9454,-2048.155,12.2235,834.7141,5223.5503,5422.2529,244.612,-0.1204,-0.0064,0.0027,-0.0258,0.0675,29.2728,0.0,28.8016,240.1769,8.6296,-0.0052,-0.1187,30.2281,369.9993,336.1317,0.0269,0.2488,0.0211,0.0146,0.0238,5.1402,5.3695,0.0206,2.7541,2.7053,0.0177,0.0411,570.4647,764.1652,-2048.0,-2048.0,0.0,3817.0,0.0211,0.7640186746565516,clean
